Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
802,2016-12-01 18:55,2016-12-01 19:08,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,499,Broadway & W 60 St,40.76915505,-73.98191841,21567,Subscriber,1983,2
1005,2016-12-01 18:57,2016-12-01 19:14,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,499,Broadway & W 60 St,40.76915505,-73.98191841,20832,Subscriber,1985,1
267,2016-12-01 19:00,2016-12-01 19:04,500,Broadway & W 51 St,40.76228826,-73.98336183,499,Broadway & W 60 St,40.76915505,-73.98191841,24191,Subscriber,1966,1
1852,2016-12-01 19:04,2016-12-01 19:35,335,Washington Pl & Broadway,40.72903917,-73.99404649,499,Broadway & W 60 St,40.76915505,-73.98191841,23118,Customer,,0
412,2016-12-01 19:10,2016-12-01 19:17,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,499,Broadway & W 60 St,40.76915505,-73.98191841,26662,Subscriber,1958,1
132,2016-12-01 19:13,2016-12-01 19:15,3158,W 63 St & Broadway,40.77163851,-73.98261428,499,Broadway & W 60 St,40.76915505,-73.98191841,21313,Subscriber,1990,1
238,2016-12-01 19:22,2016-12-01 19:26,422,W 59 St & 10 Ave,40.770513,-73.988038,499,Broadway & W 60 St,40.76915505,-73.98191841,26965,Subscriber,1947,1
1697,2016-12-01 19:22,2016-12-01 19:50,385,E 55 St & 2 Ave,40.75797322,-73.96603308,499,Broadway & W 60 St,40.76915505,-73.98191841,26369,Subscriber,1960,1
537,2016-12-01 19:25,2016-12-01 19:34,519,Pershing Square North,40.751873,-73.977706,499,Broadway & W 60 St,40.76915505,-73.98191841,22974,Subscriber,1981,1
724,2016-12-01 19:32,2016-12-01 19:44,519,Pershing Square North,40.751873,-73.977706,499,Broadway & W 60 St,40.76915505,-73.98191841,26467,Subscriber,1978,1
262,2016-12-01 19:39,2016-12-01 19:43,450,W 49 St & 8 Ave,40.76227205,-73.98788205,499,Broadway & W 60 St,40.76915505,-73.98191841,26640,Subscriber,1985,1
480,2016-12-01 19:44,2016-12-01 19:52,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,499,Broadway & W 60 St,40.76915505,-73.98191841,23841,Subscriber,1963,2
